dbSoilAnaliysis.Province,Ø,dbSoilAnaliysis.Latitude,dbSoilAnaliysis.Longtitude
Isabela,,121.751,121.745
Isabela,,121.8,121.745
Isabela,,17.0777,121.748
Isabela,,121.752,121.748
Isabela,,121.799,121.748
Isabela,,17.07776,121.73985
Isabela,,17.0778,121.741
Isabela,,121.754,121.741
Isabela,,17.0779,121.744
Isabela,,121.748,121.744
Isabela,,121.754,121.744
Isabela,,17.0781,121.741
Isabela,,17.0782,121.752
Isabela,,121.755,121.752
Isabela,,121.798,121.752
Isabela,,17.0783,121.741
Isabela,,121.744,121.741
Isabela,,121.746,121.741
Isabela,,121.748,121.741
Isabela,,121.783,121.741
Isabela,,17.0784,121.741
Isabela,,121.747,121.741
Isabela,,17.0787,121.738
Isabela,,121.739,121.738
Isabela,,121.741,121.738
Isabela,,17.0788,121.799
Isabela,,121.803,121.799
Isabela,,17.0789,121.743
Isabela,,17.07899,121.742
Isabela,,17.079,121.738
Isabela,,121.742,121.738
Isabela,,17.0792,121.738
Isabela,,17.0793,121.736
Isabela,,121.802,121.736
Isabela,,17.0794,121.742
Isabela,,121.755,121.742
Isabela,,17.0796,121.736
Isabela,,17.0798,121.752
Isabela,,121.754,121.752
Isabela,,121.757,121.752
Isabela,,121.758,121.752
Isabela,,121.759,121.752
Isabela,,17.0799,121.739
Isabela,,121.741,121.739
Isabela,,121.745,121.739
Isabela,,17.0801,121.742
Isabela,,121.802,121.742
Isabela,,17.0802,121.754
Isabela,,121.784,121.754
Isabela,,17.0803,121.6426
Isabela,,17.0804,121.752
Isabela,,17.0805,121.74
Isabela,,121.742,121.74
Isabela,,121.783,121.74
Isabela,,121.792,121.74
Isabela,,17.0806,121.754
Isabela,,17.0807,121.737
Isabela,,121.742,121.737
Isabela,,17.0808,121.739
Isabela,,121.752,121.739
Isabela,,121.784,121.739
Isabela,,121.799,121.739
Isabela,,17.0809,121.736
Isabela,,17.081,121.733
Isabela,,121.799,121.733
Isabela,,17.0811,121.735
Isabela,,121.74,121.735
Isabela,,17.0813,121.738
Isabela,,121.754,121.738
Isabela,,121.783,121.738
Isabela,,121.784,121.738
Isabela,,17.0814,121.738
Isabela,,121.742,121.738
Isabela,,121.8353,121.738
Isabela,,17.0816,121.742
Isabela,,17.0817,121.739
Isabela,,17.0818,121.742
Isabela,,121.754,121.742
Isabela,,121.781,121.742
Isabela,,17.0819,121.732
Isabela,,121.746,121.732
Isabela,,121.782,121.732
Isabela,,17.082,121.733
Isabela,,121.737,121.733
Isabela,,121.742,121.733
Isabela,,17.0822,121.746
Isabela,,17.0823,121.736
Isabela,,121.737,121.736
Isabela,,121.742,121.736
Isabela,,17.0825,121.736
Isabela,,17.0826,121.731
Isabela,,17.08262,121.74256
Isabela,,17.0827,121.74
Isabela,,121.742,121.74
Isabela,,17.0828,121.731
Isabela,,121.781,121.731
Isabela,,17.083,121.733
Isabela,,121.741,121.733
Isabela,,121.742,121.733
Isabela,,121.743,121.733
Isabela,,17.0831,121.746
Isabela,,121.782,121.746
Isabela,,17.0832,121.732
Isabela,,121.744,121.732
Isabela,,17.0834,121.782
Isabela,,17.0835,121.735
Isabela,,121.746,121.735
Isabela,,17.08358,121.74387
Isabela,,17.0836,121.733
Isabela,,121.744,121.733
Isabela,,121.781,121.733
Isabela,,121.797,121.733
Isabela,,17.0838,121.741
Isabela,,121.742,121.741
Isabela,,17.0839,121.741
Isabela,,17.084,121.591
Isabela,,121.781,121.591
Isabela,,121.798,121.591
Isabela,,17.0841,121.738
Isabela,,121.781,121.738
Isabela,,17.0842,121.744
Isabela,,17.0843,121.737
Isabela,,121.746,121.737
Isabela,,121.796,121.737
Isabela,,17.0844,121.733
Isabela,,121.746,121.733
Isabela,,17.0845,121.729
Isabela,,121.73,121.729
Isabela,,121.744,121.729
Isabela,,121.77,121.729
Isabela,,17.0846,121.781
Isabela,,121.799,121.781
Isabela,,121.8,121.781
Isabela,,17.0847,121.77
Isabela,,17.0848,121.727
Isabela,,121.728,121.727
Isabela,,121.729,121.727
Isabela,,121.737,121.727
Isabela,,121.77,121.727
Isabela,,121.793,121.727
Isabela,,17.0849,121.733
Isabela,,121.743,121.733
Isabela,,121.77,121.733
Isabela,,121.771,121.733
Isabela,,17.085,121.726
Isabela,,121.727,121.726
Isabela,,121.739,121.726
Isabela,,17.0851,121.725
Isabela,,121.726,121.725
Isabela,,121.745,121.725
Isabela,,121.771,121.725
Isabela,,17.0852,121.725
Isabela,,17.08529,121.74361
Isabela,,17.0853,121.724
Isabela,,121.744,121.724
Isabela,,17.0854,121.741
Isabela,,121.743,121.741
Isabela,,121.792,121.741
Isabela,,121.795,121.741
Isabela,,17.0855,121.73
Isabela,,121.733,121.73
Isabela,,17.0856,121.729
Isabela,,121.743,121.729
Isabela,,121.798,121.729
Isabela,,17.0858,121.5655
Isabela,,17.0859,121.738
Isabela,,121.743,121.738
Isabela,,121.745,121.738
Isabela,,121.794,121.738
Isabela,,17.086,121.744
Isabela,,121.746,121.744
Isabela,,17.0861,121.723
Isabela,,121.796,121.723
Isabela,,17.0862,121.744
Isabela,,17.0865,121.739
Isabela,,17.0866,121.744
Isabela,,121.745,121.744
Isabela,,121.793,121.744
Isabela,,17.08664,121.74391
Isabela,,17.0867,121.723
Isabela,,121.74,121.723
Isabela,,121.742,121.723
Isabela,,17.0868,121.732
Isabela,,121.74,121.732
Isabela,,121.742,121.732
Isabela,,17.0869,121.744
Isabela,,121.746,121.744
Isabela,,121.747,121.744
Isabela,,17.08691,121.74398
Isabela,,17.087,121.73
Isabela,,121.732,121.73
Isabela,,121.744,121.73
Isabela,,17.08702,121.73155
Isabela,,17.08706,121.74379
Isabela,,17.0871,121.72
Isabela,,121.724,121.72
Isabela,,121.793,121.72
Isabela,,122.0055,121.72
Isabela,,122.006,121.72
Isabela,,17.0872,121.721
Isabela,,121.722,121.721
Isabela,,121.728,121.721
Isabela,,121.729,121.721
Isabela,,121.73,121.721
Isabela,,121.742,121.721
Isabela,,17.0873,121.725
Isabela,,121.726,121.725
Isabela,,121.728,121.725
Isabela,,121.733,121.725
Isabela,,17.08738,121.74365
Isabela,,17.0874,121.723
Isabela,,121.725,121.723
Isabela,,121.726,121.723
Isabela,,121.728,121.723
Isabela,,121.732,121.723
Isabela,,17.0875,121.723
Isabela,,121.734,121.723
Isabela,,17.0877,121.724
Isabela,,121.735,121.724
Isabela,,17.0878,121.741
Isabela,,121.746,121.741
Isabela,,121.769,121.741
Isabela,,17.08783,121.74258
Isabela,,17.0879,121.73
Isabela,,121.77,121.73
Isabela,,17.088,121.736
Isabela,,121.739,121.736
Isabela,,121.744,121.736
Isabela,,17.0881,121.737
Isabela,,121.741,121.737
Isabela,,17.0882,121.739
Isabela,,17.08826,121.74229
Isabela,,17.0883,121.72
Isabela,,121.74,121.72
Isabela,,121.743,121.72
Isabela,,121.747,121.72
Isabela,,121.769,121.72
Isabela,,17.0884,121.746
Isabela,,17.0885,121.752
Isabela,,17.0886,121.731
Isabela,,121.753,121.731
Isabela,,121.77,121.731
Isabela,,17.0887,121.73
Isabela,,121.732,121.73
Isabela,,121.742,121.73
Isabela,,17.08874,121.74219
Isabela,,17.0888,121.743
Isabela,,121.751,121.743
Isabela,,121.753,121.743
Isabela,,121.769,121.743
Isabela,,17.08884,121.74674
Isabela,,17.0889,121.724
Isabela,,121.734,121.724
Isabela,,121.747,121.724
Isabela,,121.751,121.724
Isabela,,17.089,121.745
Isabela,,121.747,121.745
Isabela,,17.08904,121.7467
Isabela,,17.0891,121.72
Isabela,,121.721,121.72
Isabela,,121.735,121.72
Isabela,,121.736,121.72
Isabela,,121.74,121.72
Isabela,,121.747,121.72
Isabela,,17.08916,121.74504
Isabela,,17.0892,121.722
Isabela,,121.728,121.722
Isabela,,121.751,121.722
Isabela,,121.753,121.722
Isabela,,17.0893,121.73249
Isabela,,121.733,121.73249
Isabela,,121.747,121.73249
Isabela,,121.749,121.73249
Isabela,,17.0894,121.719
Isabela,,121.739,121.719
Isabela,,121.743,121.719
Isabela,,121.747,121.719
Isabela,,17.08947,121.73128
Isabela,,17.0895,121.742
Isabela,,121.751,121.742
Isabela,,121.768,121.742
Isabela,,17.0896,121.725
Isabela,,121.726,121.725
Isabela,,121.747,121.725
Isabela,,121.748,121.725
Isabela,,17.08967,121.73352
Isabela,,17.0897,121.726
Isabela,,121.727,121.726
Isabela,,121.742,121.726
Isabela,,17.0898,121.727
Isabela,,121.728,121.727
Isabela,,121.729,121.727
Isabela,,121.732,121.727
Isabela,,121.742,121.727
Isabela,,17.0899,121.728
Isabela,,121.729,121.728
Isabela,,121.732,121.728
Isabela,,121.733,121.728
Isabela,,121.735,121.728
Isabela,,121.752,121.728
Isabela,,17.09,121.734
Isabela,,121.74,121.734
Isabela,,121.742,121.734
Isabela,,121.747,121.734
Isabela,,121.749,121.734
Isabela,,17.09001,121.75173
Isabela,,17.09004,121.73446
Isabela,,17.0901,121.724
Isabela,,121.734,121.724
Isabela,,121.736,121.724
Isabela,,121.769,121.724
Isabela,,17.09015,121.73621
Isabela,,17.0902,121.735
Isabela,,121.736,121.735
Isabela,,121.752,121.735
Isabela,,17.0903,121.736
Isabela,,121.737,121.736
Isabela,,121.739,121.736
Isabela,,121.747,121.736
Isabela,,121.765,121.736
Isabela,,17.0904,121.729
Isabela,,121.73,121.729
Isabela,,121.747,121.729
Isabela,,17.0905,121.73
Isabela,,17.0906,121.731
Isabela,,121.745,121.731
Isabela,,121.747,121.731
Isabela,,121.752,121.731
Isabela,,17.090699999999998,121.728
Isabela,,121.732,121.728
Isabela,,121.737,121.728
Isabela,,17.0908,121.733
Isabela,,121.735,121.733
Isabela,,121.7366,121.733
Isabela,,121.747,121.733
Isabela,,121.749,121.733
Isabela,,121.753,121.733
Isabela,,17.0909,121.735
Isabela,,121.748,121.735
Isabela,,121.752,121.735
Isabela,,17.091,121.725
Isabela,,17.09105,121.74679
Isabela,,17.0911,121.751
Isabela,,121.765,121.751
Isabela,,17.0912,121.705
Isabela,,121.74,121.705
Isabela,,17.09129,121.75191
Isabela,,17.0913,121.737
Isabela,,121.764,121.737
Isabela,,17.09138,121.74324
Isabela,,17.0914,121.752
Isabela,,17.09146,121.73728
Isabela,,17.0915,121.737
Isabela,,121.739,121.737
Isabela,,17.09157,121.73665
Isabela,,17.0916,121.728
Isabela,,121.737,121.728
Isabela,,121.746,121.728
Isabela,,121.749,121.728
Isabela,,121.754,121.728
Isabela,,17.0918,121.745
Isabela,,121.747,121.745
Isabela,,121.753,121.745
Isabela,,121.9606,121.745
Isabela,,121.961,121.745
Isabela,,17.0919,121.739
Isabela,,121.752,121.739
Isabela,,17.09204,121.73864
Isabela,,17.0921,121.739
Isabela,,121.746,121.739
Isabela,,121.748,121.739
Isabela,,17.0922,121.764
Isabela,,17.09232,121.74646
Isabela,,17.0924,121.745
Isabela,,121.749,121.745
Isabela,,17.09244,121.74229
Isabela,,17.0925,121.6026
Isabela,,121.747,121.6026
Isabela,,121.752,121.6026
Isabela,,121.768,121.6026
Isabela,,17.0926,121.75
Isabela,,121.754,121.75
Isabela,,17.0927,121.738
Isabela,,121.739,121.738
Isabela,,121.753,121.738
Isabela,,17.0929,121.738
Isabela,,121.74,121.738
Isabela,,121.749,121.738
Isabela,,17.093,121.746
Isabela,,121.748,121.746
Isabela,,121.752,121.746
Isabela,,121.753,121.746
Isabela,,121.768,121.746
Isabela,,17.0931,121.754
Isabela,,121.764,121.754
Isabela,,17.0932,121.769
Isabela,,17.09321,121.74154
Isabela,,17.0933,121.741
Isabela,,121.742,121.741
Isabela,,121.768,121.741
Isabela,,17.0934,121.746
Isabela,,121.754,121.746
Isabela,,121.765,121.746
Isabela,,17.0937,121.739
Isabela,,121.754,121.739
Isabela,,17.0938,121.749
Isabela,,17.09384,121.73954
Isabela,,17.0939,121.749
Isabela,,121.764,121.749
Isabela,,121.775,121.749
Isabela,,17.094,121.748
Isabela,,17.09409,121.74599
Isabela,,17.0941,121.753
Isabela,,121.761,121.753
Isabela,,17.0942,121.76
Isabela,,17.0943,121.754
Isabela,,17.09435,121.75432
Isabela,,17.0944,121.755
Isabela,,121.774,121.755
Isabela,,17.0945,121.76
Isabela,,121.763,121.76
Isabela,,121.765,121.76
Isabela,,17.0946,121.748
Isabela,,121.756,121.748
Isabela,,121.761,121.748
Isabela,,17.0947,121.769
Isabela,,121.774,121.769
Isabela,,17.09471,121.74453
Isabela,,17.0948,121.755
Isabela,,17.0951,121.755
Isabela,,121.764,121.755
Isabela,,121.774,121.755
Isabela,,17.0952,121.749
Isabela,,121.75,121.749
Isabela,,121.756,121.749
Isabela,,121.769,121.749
Isabela,,121.776,121.749
Isabela,,17.0954,121.756
Isabela,,121.773,121.756
Isabela,,17.09543,121.75574
Isabela,,17.0955,121.76
Isabela,,121.775,121.76
Isabela,,17.0956,121.757
Isabela,,17.0957,121.755
Isabela,,17.0958,121.773
Isabela,,17.0959,121.756
Isabela,,121.761,121.756
Isabela,,121.765,121.756
Isabela,,121.775,121.756
Isabela,,17.096,121.754
Isabela,,121.758,121.754
Isabela,,17.0961,121.745
Isabela,,121.749,121.745
Isabela,,121.756,121.745
Isabela,,121.773,121.745
Isabela,,17.0962,121.759
Isabela,,17.0963,121.744
Isabela,,121.757,121.744
Isabela,,121.776,121.744
Isabela,,17.0964,121.773
Isabela,,17.0967,121.758
Isabela,,121.774,121.758
Isabela,,17.0968,121.745
Isabela,,121.755,121.745
Isabela,,121.756,121.745
Isabela,,121.774,121.745
Isabela,,17.0969,121.752
Isabela,,121.775,121.752
Isabela,,17.097,121.752
Isabela,,121.759,121.752
Isabela,,17.0971,121.747
Isabela,,121.749,121.747
Isabela,,121.758,121.747
Isabela,,17.0972,121.757
Isabela,,17.0973,121.752
Isabela,,17.0974,121.6269
Isabela,,121.764,121.6269
Isabela,,17.0976,121.752
Isabela,,121.757,121.752
Isabela,,121.775,121.752
Isabela,,17.0978,121.752
Isabela,,121.755,121.752
Isabela,,17.0979,121.752
Isabela,,17.098,121.7366
Isabela,,121.737,121.7366
Isabela,,121.746,121.7366
Isabela,,121.751,121.7366
Isabela,,17.0981,121.752
Isabela,,121.753,121.752
Isabela,,121.764,121.752
Isabela,,17.0983,121.754
Isabela,,17.0984,121.749
Isabela,,17.0985,121.746
Isabela,,121.751,121.746
Isabela,,17.0986,121.7936
Isabela,,121.794,121.7936
Isabela,,17.0987,121.752
Isabela,,17.09875,121.75239
Isabela,,17.0989,121.748
Isabela,,121.753,121.748
Isabela,,17.099,121.752
Isabela,,17.0993,121.751
Isabela,,17.0994,121.704
Isabela,,121.756,121.704
Isabela,,17.0996,121.73
Isabela,,17.0997,121.746
Isabela,,17.0999,121.751
Isabela,,17.1,121.741
Isabela,,17.1001,121.75
Isabela,,121.796,121.75
Isabela,,17.1002,121.75
Isabela,,17.1003,121.747
Isabela,,17.1004,121.742
Isabela,,17.1006,121.751
Isabela,,17.1009,121.736
Isabela,,121.743,121.736
Isabela,,121.748,121.736
Isabela,,17.101,121.742
Isabela,,17.1011,121.731
Isabela,,121.735,121.731
Isabela,,17.1012,121.731
Isabela,,121.732,121.731
Isabela,,121.741,121.731
Isabela,,17.1013,121.733
Isabela,,17.1015,121.736
Isabela,,121.749,121.736
Isabela,,121.793,121.736
Isabela,,17.1016,121.737
Isabela,,17.1017,121.748
Isabela,,17.1018,121.738
Isabela,,17.1019,121.747
Isabela,,121.778,121.747
Isabela,,17.102,121.746
Isabela,,17.1022,121.732
Isabela,,17.1025,121.736
Isabela,,121.74,121.736
Isabela,,121.747,121.736
Isabela,,17.1026,121.732
Isabela,,121.739,121.732
Isabela,,121.749,121.732
Isabela,,17.1027,121.739
Isabela,,17.1028,121.734
Isabela,,121.739,121.734
Isabela,,121.748,121.734
Isabela,,17.1029,121.739
Isabela,,121.778,121.739
Isabela,,17.103,121.789
Isabela,,17.1031,121.737
Isabela,,121.777,121.737
Isabela,,17.1032,121.736
Isabela,,121.738,121.736
Isabela,,121.744,121.736
Isabela,,121.749,121.736
Isabela,,17.1033,121.737
Isabela,,121.742,121.737
Isabela,,17.1034,121.733
Isabela,,121.741,121.733
Isabela,,121.746,121.733
Isabela,,121.747,121.733
Isabela,,121.776,121.733
Isabela,,17.1035,121.735
Isabela,,121.74,121.735
Isabela,,121.743,121.735
Isabela,,17.1036,121.75
Isabela,,17.1038,121.734
Isabela,,17.1039,121.744
Isabela,,121.747,121.744
Isabela,,17.104,121.749
Isabela,,121.777,121.749
Isabela,,17.1041,121.737
Isabela,,121.738,121.737
Isabela,,121.742,121.737
Isabela,,17.1044,121.74
Isabela,,121.742,121.74
Isabela,,17.1045,121.746
Isabela,,17.1046,121.738
Isabela,,17.1047,121.743
Isabela,,121.744,121.743
Isabela,,17.1048,121.735
Isabela,,17.1049,121.735
Isabela,,121.741,121.735
Isabela,,17.105,121.736
Isabela,,121.744,121.736
Isabela,,121.772,121.736
Isabela,,17.1051,121.738
Isabela,,121.739,121.738
Isabela,,121.746,121.738
Isabela,,17.1052,121.737
Isabela,,121.742,121.737
Isabela,,121.744,121.737
Isabela,,121.745,121.737
Isabela,,17.1053,121.737
Isabela,,121.775,121.737
Isabela,,17.1054,121.743
Isabela,,17.1056,121.738
Isabela,,121.747,121.738
Isabela,,17.1057,121.741
Isabela,,17.1058,121.742
Isabela,,17.106,121.74
Isabela,,17.1062,121.738
Isabela,,121.739,121.738
Isabela,,17.1063,121.736
Isabela,,17.1064,121.742
Isabela,,17.1066,121.7623
Isabela,,121.774,121.7623
Isabela,,17.1067,121.739
Isabela,,121.746,121.739
Isabela,,17.1068,121.74
Isabela,,17.1071,121.743
Isabela,,121.765,121.743
Isabela,,17.1072,121.744
Isabela,,17.1073,121.744
Isabela,,17.1074,121.74
Isabela,,121.741,121.74
Isabela,,121.744,121.74
Isabela,,121.745,121.74
Isabela,,17.1075,121.6369
Isabela,,121.745,121.6369
Isabela,,17.1077,121.764
Isabela,,121.772,121.764
Isabela,,17.1079,121.764
Isabela,,17.1082,121.741
Isabela,,17.1083,121.743
Isabela,,121.745,121.743
Isabela,,17.1085,121.763
Isabela,,17.1088,121.6597
Isabela,,17.1104,121.763
Isabela,,17.1105,121.762
Isabela,,17.1117,121.915
Isabela,,17.1122,121.6439
Isabela,,17.1132,121.849
Isabela,,17.1156,121.631
Isabela,,17.1158,121.864
Isabela,,17.1166,121.8776
Isabela,,121.878,121.8776
Isabela,,17.1167,121.766
Isabela,,17.1173,121.766
Isabela,,17.1178,121.753
Isabela,,17.1187,121.754
Isabela,,121.981,121.754
Isabela,,17.1205,121.76
Isabela,,17.1207,121.761
Isabela,,17.1213,122.006
Isabela,,17.1218,121.95
Isabela,,17.1234,121.8892
Isabela,,17.1243,121.615
Isabela,,17.126,121.8519
Isabela,,17.1261,121.6198
Isabela,,17.1294,121.72
Isabela,,17.1302,121.7096
Isabela,,17.1373,121.7465
Isabela,,17.138,121.8534
Isabela,,17.1391,121.883
Isabela,,17.1392,121.869
Isabela,,17.1428,121.614
Isabela,,17.1453,121.646
Isabela,,121.648,121.646
Isabela,,17.1464,121.759
Isabela,,121.7594,121.759
Isabela,,17.1473,121.942
Isabela,,17.1478,121.691
Isabela,,17.1486,121.889
Isabela,,17.1489,121.812
Isabela,,121.8121,121.812
Isabela,,17.1517,121.774
Isabela,,17.1528,121.8275
Isabela,,121.828,121.8275
Isabela,,17.1534,121.734
Isabela,,17.1543,121.953
Isabela,,17.1551,121.8662
Isabela,,17.1558,121.622
Isabela,,121.625,121.622
Isabela,,17.1561,121.624
Isabela,,17.1571,121.6119
Isabela,,17.158,121.6625
Isabela,,17.1581,121.7538
Isabela,,17.1596,121.608
Isabela,,17.1609,121.624
Isabela,,17.1612,121.6825
Isabela,,17.1613,121.7936
Isabela,,121.794,121.7936
Isabela,,17.1636,121.6232
Isabela,,17.1655,121.8019
Isabela,,17.1672,121.8648
Isabela,,17.1702,121.6226
Isabela,,17.1708,121.7658
Isabela,,121.766,121.7658
Isabela,,17.1718,121.9274
Isabela,,17.1772,121.9416
Isabela,,17.1792,121.691
Isabela,,17.1799,121.614
Isabela,,17.18,121.61
Isabela,,17.1806,121.932
Isabela,,17.1817,121.7366
Isabela,,121.737,121.7366
Isabela,,17.1822,121.7936
Isabela,,121.794,121.7936
Isabela,,17.1836,121.61
Isabela,,17.1848,121.606
Isabela,,17.1856,121.819
Isabela,,121.8193,121.819
Isabela,,17.1859,121.6117
Isabela,,17.1888,121.608
Isabela,,17.1896,121.613
Isabela,,17.1927,121.604
Isabela,,17.1936,121.774
Isabela,,17.2,121.8656
Isabela,,17.2007,121.748
Isabela,,17.2014,121.6626
Isabela,,17.2057,121.622
Isabela,,17.2072,121.625
Isabela,,17.2081,121.885
Isabela,,17.2093,121.623
Isabela,,17.2102,121.62
Isabela,,17.22,121.577
Isabela,,17.2217,121.5597
Isabela,,121.56,121.5597
Isabela,,17.2234,121.6026
Isabela,,17.2266,121.78
Isabela,,17.22661,121.77965
Isabela,,17.2375,121.7467
Isabela,,17.2381,122.333
Isabela,,17.23885,121.74711
Isabela,,17.2389,121.747
Isabela,,17.2402,121.5782
Isabela,,17.2467,121.5636
Isabela,,17.2505,122.27
Isabela,,17.2511,121.8209
Isabela,,17.2529,121.745
Isabela,,17.2543,121.6082
Isabela,,17.2569,121.5594
Isabela,,17.2592,121.742
Isabela,,17.259249,121.742343
Isabela,,17.2626,121.5809
Isabela,,17.2667,121.733
Isabela,,121.7333,121.733
Isabela,,17.2676,121.6075
Isabela,,17.2713,121.793
Isabela,,17.282,121.836
Isabela,,17.2828,121.802
Isabela,,121.8022,121.802
Isabela,,17.2839,121.818
Isabela,,17.2842,121.5853
Isabela,,17.2848,121.5785
Isabela,,17.2862,121.7276
Isabela,,121.728,121.7276
Isabela,,17.2876,121.893
Isabela,,17.291,121.785
Isabela,,17.293,122.357
Isabela,,17.2933,121.816
Isabela,,17.2954,121.6282
Isabela,,17.2959,121.749
Isabela,,121.7493,121.749
Isabela,,17.2998,121.839
Isabela,,121.8392,121.839
Isabela,,17.3005,121.7276
Isabela,,121.728,121.7276
Isabela,,17.3037,121.802
Isabela,,121.8022,121.802
Isabela,,17.3112,121.819
Isabela,,17.3133,121.7269
Isabela,,17.3161,121.8433
Isabela,,17.3175,121.6951
Isabela,,17.3181,122.409
Isabela,,17.3187,121.8506
Isabela,,17.3188,121.6113
Isabela,,17.3213,121.7245
Isabela,,121.725,121.7245
Isabela,,17.3256,122.271
Isabela,,17.3262,122.337
Isabela,,17.3279,121.8136
Isabela,,121.814,121.8136
Isabela,,17.3294,121.7446
Isabela,,121.745,121.7446
Isabela,,17.3297,122.297
Isabela,,17.3452,121.752
Isabela,,121.7523,121.752
Isabela,,17.3462,121.7395
Isabela,,121.74,121.7395
Isabela,,17.3464,122.0015
Isabela,,17.3487,122.275
Isabela,,17.3501,121.7416
Isabela,,17.3507,121.721
Isabela,,17.3525,121.6031
Isabela,,17.3527,121.925
Isabela,,17.3555,121.731
Isabela,,17.3581,121.791
Isabela,,17.3641,121.9509
Isabela,,17.3657,121.836
Isabela,,17.3672,121.8207
Isabela,,121.821,121.8207
Isabela,,17.369,121.7465
Isabela,,17.3695,121.8042
Isabela,,17.3722,121.725
Isabela,,121.7252,121.725
Isabela,,17.3777,121.7581
Isabela,,17.3805,121.8521
Isabela,,17.3842,121.7208
Isabela,,17.3847,121.8804
Isabela,,17.3857,121.6021
Isabela,,17.3859,121.6027
Isabela,,17.3877,121.831
Isabela,,17.3915,121.779
Isabela,,17.3969,121.808
Isabela,,17.3992,121.744
Isabela,,17.3996,121.744
Isabela,,17.3997,121.748
Isabela,,121.75,121.748
Isabela,,17.3998,121.743
Isabela,,121.751,121.743
Isabela,,17.3999,121.747
Isabela,,121.748,121.747
Isabela,,17.4,121.747
Isabela,,121.749,121.747
Isabela,,17.4001,121.743
Isabela,,121.75,121.743
Isabela,,17.4003,121.747
Isabela,,121.752,121.747
Isabela,,17.4004,121.747
Isabela,,17.4005,121.747
Isabela,,17.4006,121.749
Isabela,,17.4007,121.747
Isabela,,17.4008,121.747
Isabela,,121.751,121.747
Isabela,,121.753,121.747
Isabela,,17.4009,121.741
Isabela,,121.743,121.741
Isabela,,17.4011,121.747
Isabela,,121.749,121.747
Isabela,,17.4012,121.741
Isabela,,121.746,121.741
Isabela,,17.4013,121.741
Isabela,,121.749,121.741
Isabela,,17.4014,121.746
Isabela,,17.4015,121.74
Isabela,,121.746,121.74
Isabela,,121.747,121.74
Isabela,,121.749,121.74
Isabela,,17.4016,121.748
Isabela,,121.75,121.748
Isabela,,17.4017,121.74
Isabela,,121.746,121.74
Isabela,,121.748,121.74
Isabela,,121.751,121.74
Isabela,,17.4018,121.74
Isabela,,17.4019,121.74
Isabela,,121.746,121.74
Isabela,,121.748,121.74
Isabela,,17.402,121.739
Isabela,,17.4021,121.749
Isabela,,121.75,121.749
Isabela,,17.4022,121.745
Isabela,,17.4026,121.745
Isabela,,17.4027,121.6736
Isabela,,17.4028,121.738
Isabela,,121.747,121.738
Isabela,,121.748,121.738
Isabela,,121.7531,121.738
Isabela,,17.403,121.737
Isabela,,121.746,121.737
Isabela,,17.4034,121.748
Isabela,,17.4035,121.745
Isabela,,17.4036,121.748
Isabela,,17.4037,121.74
Isabela,,121.747,121.74
Isabela,,17.4039,121.736
Isabela,,121.742,121.736
Isabela,,17.404,121.737
Isabela,,121.74,121.737
Isabela,,121.741,121.737
Isabela,,17.4041,121.735
Isabela,,121.747,121.735
Isabela,,17.4043,121.745
Isabela,,17.4044,121.742
Isabela,,121.744,121.742
Isabela,,17.4045,121.741
Isabela,,17.4046,121.74
Isabela,,17.4047,121.736
Isabela,,121.741,121.736
Isabela,,17.4048,121.743
Isabela,,17.4049,121.738
Isabela,,17.4051,121.74
Isabela,,17.4052,121.742
Isabela,,121.744,121.742
Isabela,,17.4053,121.734
Isabela,,17.4054,121.741
Isabela,,17.4055,121.744
Isabela,,17.4056,121.737
Isabela,,17.4061,121.735
Isabela,,121.739,121.735
Isabela,,17.4062,121.741
Isabela,,17.4064,121.738
Isabela,,17.4065,121.737
Isabela,,17.4067,121.737
Isabela,,17.4069,121.742
Isabela,,17.407,121.739
Isabela,,17.4074,121.743
Isabela,,17.4075,121.742
Isabela,,17.4078,121.739
Isabela,,121.74,121.739
Isabela,,17.408,121.741
Isabela,,17.4084,121.802
Isabela,,121.8022,121.802
Isabela,,17.4085,121.742
Isabela,,17.4097,121.7691
Isabela,,17.4118,121.739
Isabela,,17.4138,121.831
Isabela,,17.4164,121.786
Isabela,,17.4169,121.814
Isabela,,17.4274,121.828
Isabela,,17.4346,121.8242
Isabela,,17.437,121.6996
Isabela,,121.7,121.6996
Isabela,,17.4418,121.7837
Isabela,,17.4499,121.7422
Isabela,,17.4577,121.6809
Isabela,,17.4616,121.768
Isabela,,17.4639,121.752
Isabela,,17.4665,121.752
Isabela,,17.4704,121.7516
Isabela,,121.752,121.7516
Isabela,,17.4804,121.76
Isabela,,17.4852,121.775
Isabela,,17.4891,121.8049
Isabela,,17.4956,121.68
Isabela,,17.4972,121.8355
Isabela,,17.513,121.774
Nueva Vizcaya,,,
Nueva Vizcaya,3,,
Nueva Vizcaya,,16.0402,121.2409
Nueva Vizcaya,,16.0403,121.2409
Nueva Vizcaya,,16.1197,121.2111
Nueva Vizcaya,,16.1333,121.1596
Nueva Vizcaya,,121.16,121.1596
Nueva Vizcaya,,16.143,121.1553
Nueva Vizcaya,,16.1576,120.9364
Nueva Vizcaya,,16.1898,120.8729
Nueva Vizcaya,,16.2355,120.9475
Nueva Vizcaya,,16.2527,120.9704
Nueva Vizcaya,,16.2583,121.3922
Nueva Vizcaya,,16.2603,121.134
Nueva Vizcaya,,16.2681,121.0048
